label,text,Date
4,@missrogue Doing a tribute to your book on my blog: Week With Whuffie: http://www.kylelacy.com  I loved it!,2018-05-29 16:32:55.447226
4,@springtour I just saw the show tonight in louisville. and you all were amzing. blake was the best. the best show i have seen to date. ,2018-09-21 16:32:55.447226
0,Ahhh sad day/happy i love the class of 09 :'( I'm gonna miss this ,2018-12-23 16:32:55.447226
0,"@megaan_youunt I'm not allowed to be on the phone, It called grounded for a reason ",2021-06-17 16:32:55.447226
0,@aaronisanerd i didn't watch itttt! i never know when it's on ,2020-03-12 16:32:55.447226
0,@JonathanRKnight Can u tell me if u are thinking of coming back to UK/Europe at all? Need something to look forward to..missing out  xxxx,2021-03-16 16:32:55.447226
4,@crazyzei  yes it was  it was totally awesomme! D,2022-01-29 16:32:55.447226
0,"@plisnoh LOL, uhm i havent quite gotten into 'twittering' mode, im still fairly new. :S and it wont let me upload a pic. ",2023-01-29 16:32:55.447226
4,At my baby sister's graduation...my alma mater ,2019-10-25 16:32:55.447226
0,wondering where the sunshine went ,2023-01-06 16:32:55.447226
4,@AC_1 come play in Twitterverse...say something random &amp; we will all respond! not great! but works in a pinch! ,2021-01-17 16:32:55.447226
0,"Early night tonight, first day back after half term and I haven't got a day off till friday! Boo hoo ",2019-12-25 16:32:55.447226
0,gd mrning all it's monday  but the upside there is only 4 dys til wknd,2022-05-18 16:32:55.447226
4,"@cindyoyo thanks for the great follow @johnlusher, he had me at cigar smoker ",2019-07-09 16:32:55.447226
4,@ajkx0 hang out with ur best friend later...!?  hahah jkk,2020-09-30 16:32:55.447226
4,@isewcute Congratulations  how sweet!,2019-03-18 16:32:55.447226
0,Just rushed my ass to stars n straps for tixs n got their two mins too late!  @trvsbrkr do we have Another next mission?,2018-12-01 16:32:55.447226
0,@Rawrrgasmic  I kind of need to talk to you x,2019-02-01 16:32:55.447226
4,is at home chilllin about to roll on to sleep! feelin so fresh and clean plus cool!   ahhh! ^^,2019-09-05 16:32:55.447226
4,I ain't rich but lord I'm free. ,2022-01-06 16:32:55.447226
4,Omg. Having so much fun. I love my friends  Haha,2018-02-18 16:32:55.447226
0,"Good Morning, I hope that today is a very productive day.  Its raining again ",2021-07-18 16:32:55.447226
0,my cat just took over my cup of water ,2019-01-27 16:32:55.447226
0,I wish Girdler was playing. He was gorgeous to perve on. ,2023-03-27 16:32:55.447226
4,"Riding the bus! It's so warm I don't want to ever get off! So if you have any business to conduct, you can find me on bus 38. ",2022-03-27 16:32:55.447226
0,"I think I spent too much money on food, the 40 bucks I saved became 20 bucks ",2019-08-25 16:32:55.447226
0,Can't wait for dinner time. Starving! ,2020-06-01 16:32:55.447226
0,someone talk to me  x,2021-08-11 16:32:55.447226
0,I don't want fleury pulled though ,2018-04-16 16:32:55.447226
4,@audreytang You're better off with Star Trek and Terminator. Noted: Revolutionary Road ,2023-03-02 16:32:55.447226
4,@AriesGurl03 EWWWWWW....LMAO YEA; THATS JUST MICHAEL !! LOL *LAUGH OF THE DAY!!! THNKS!!!! ,2018-04-07 16:32:55.447226
0,Poor cinni is having a seizure ,2017-11-16 16:32:55.447226
4,"If this rain doesnt go away, I'm staying in bed all week til Mommy gets here ",2021-05-28 16:32:55.447226
0,@danluvisiart Why are you never on MSN anymore! I am here waiting to talk to you and BAM you are gone ,2021-02-15 16:32:55.447226
4,added a Robben Ford transcription for the tune called The Brother. Really cool track  Recording guitars today for new play along tracks...,2020-05-20 16:32:55.447226
4,heading to my niece's ballet recital. what a dedicated uncle I am. ,2022-09-15 16:32:55.447226
4,"With Sarah right now on my bed with Ginny (my dog  She's so sweet, she fell asleep lol  )",2018-03-12 16:32:55.447226
0,Finally Bought my @alexpardee book &quot;Awful Homesick&quot; to bad I didn't buy it from zero friends  not autographed.. ugh.,2019-08-22 16:32:55.447226
4,OOOH!  Love &amp; Theft new video on my tv.  HEY STEPHEN! ,2021-01-08 16:32:55.447226
4,@LaloHovis hah. i love texas too. but not so much htown. its TOO BIG for its own good. ,2020-11-21 16:32:55.447226
0,'s lunch break is coming to a close.  Its kind of hot and humid today but nice if you're in the shade. Oh well. Back to filing and dod ...,2019-02-17 16:32:55.447226
4,feeling the cute little baby bump.. 18 weeks and so far so blissful ,2020-04-10 16:32:55.447226
4,"when there's a will, there's a way. ",2020-01-20 16:32:55.447226
0,didn't even get any free vegetables on my first day of pick your own job ,2021-05-25 16:32:55.447226
0,I hate this mood...I'm somber and I just don't have the energy to keep myself busy...so I'm just sitting around crying ,2021-11-06 16:32:55.447226
0,@littlemissmessy ... which I can't go!!!  Couldn't sleep much after that!,2019-09-15 16:32:55.447226
4,"watching the 2nd half of prison break, good times ",2021-07-28 16:32:55.447226
4,I want to go see UP... ,2019-08-20 16:32:55.447226
0,"@DonnieWahlberg I NEED A HUG, i'm so alone. Grandma just died, nobody is here, just feel so sad and lonely,          ",2019-01-02 16:32:55.447226
4,@jarvelo i smell like your purfume from hugging you  really nice fragrance,2021-01-22 16:32:55.447226
0,"Ugh, my stomach hurts.  ",2020-09-16 16:32:55.447226
4,@hgivans I so loved having you here! Thanks for coming. Hope you had fun.  Love you! Oh and GOOD LUCK ON THE HOUSE!! keep me posted. ,2021-06-15 16:32:55.447226
0,@Stinosss31 what are you talking about?? i dont understand. ,2020-03-12 16:32:55.447226
4,Today is B-E-A-UTIFUL! Haha. I love it more than transexual porn. ,2022-04-05 16:32:55.447226
4,"today was amazing: beach,friends,church,band,and shrimp all mixed in to a wonderful sunny day! ",2020-11-13 16:32:55.447226
4,@nonafairuz fuck you and your 200+ followers. (i say that with loooove!  ),2020-11-18 16:32:55.447226
0,need a break now...... ,2020-10-30 16:32:55.447226
4,Yayyy! I jus figured out to put music n pix on my fone from the comp!!! ,2017-12-21 16:32:55.447226
4,chilling ,2018-03-17 16:32:55.447226
0,I miss Aya. &amp; my stuffed toy which he named Bulca Chong. ,2019-08-09 16:32:55.447226
4,@theFakeKristen because she's a thousand times better looking and better at life than you'll ever be slut ,2022-11-02 16:32:55.447226
0,"homework, homework, revision and homework.. no  baking, no lazying around.. lolz.. ",2021-01-15 16:32:55.447226
0,pain in the back of my head  ouchhh,2021-04-21 16:32:55.447226
0,Steven's last day in Columbia. ,2021-02-02 16:32:55.447226
0,My Norse god of thunder only took third ,2023-01-08 16:32:55.447226
4,"@mileycyrus keep in mind that you are unique not for what you have, but for the great girl you are inside ",2021-09-19 16:32:55.447226
0,is coming down with a cold. Please tell me how to get rid of it before it gets worse.  http://plurk.com/p/xvc99,2018-02-19 16:32:55.447226
4,"@turpentine2009 not one calorie, just hundreds  ... land in Scotland where abouts?",2021-07-17 16:32:55.447226
0,"@ScottBradley finally not raining, but it's supposed to later ",2018-05-13 16:32:55.447226
0,has a bad headache ,2022-02-20 16:32:55.447226
0,"Canoeing was fun, like hell fun. Next time I come here I better have more confidence to go topless  Fuck my low self esteem.",2021-06-19 16:32:55.447226
0,Lol kinda. And i even went to the start menu and hit save game but it still didnt work... I fail ,2020-04-08 16:32:55.447226
4,@NinaMcFLY watch Shaun Smith  x x x,2023-02-01 16:32:55.447226
4,"@PeachyPictures I agree, I absolutely love the UK there are sooo many beautiful places to holiday, sometimes even nice without sun too ",2022-02-17 16:32:55.447226
4,FLOODED OUT OF MY HOUSE  !!! Staying with someone in town unless the water stops rising  i may use it as a homework excuse,2019-06-09 16:32:55.447226
0,I am sooo tired and soooo guilty ,2022-12-29 16:32:55.447226
0,"I don't believe it, 36 seconds  The shade on the pitch is crap, it's high summer and the pitch is in darkness.",2018-04-04 16:32:55.447226
0,@joeypage when are we gonna have our photoshoot??? mommy still didnt send those pics of us in the cab  ,2021-05-31 16:32:55.447226
0,"Science, History And maths.. its so nice outside ",2020-03-12 16:32:55.447226
0,this site sucks...i understand nothing ,2018-01-31 16:32:55.447226
4,Well maddie loves @meglud ,2023-04-01 16:32:55.447226
4,@youbetheanchor HARRY POTTER!!! you GO girl!!! ,2019-03-06 16:32:55.447226
4,@abcmayee Oh  Rihanna Daily. I feel so stupid for not knowing that. Haha xP,2022-02-13 16:32:55.447226
0,"the work is still not done, so the day is still not done ",2018-04-18 16:32:55.447226
0,@Moriqua143 too bad im at work ,2019-03-25 16:32:55.447226
0,"@starinyourfire yes, yes. i am a CHAMPION! a very exhausted one ",2018-07-08 16:32:55.447226
4,@chicBuds think geeks r so under appreciated.. But then they demand so much.. Good on yu being a curly geek and proud of it  I can tell,2022-05-23 16:32:55.447226
0,@phibear35 ...half hoping he'd come in the game but mostly hoping he wouldn't because that'd mean he'd have to lose.  haha. I felt bad...,2020-01-07 16:32:55.447226
4,@MSgal4Otto LOL....well we are willing to change our room to two beds if people need to room with us.  ,2018-08-29 16:32:55.447226
0,@USEOFFORCEENT aww man! I just got here.  bye!,2018-01-29 16:32:55.447226
4,Bom dia Twitters ,2021-09-23 16:32:55.447226
0,"just a pity I dont have a data plan, that cost nearly 1 euro ",2018-05-10 16:32:55.447226
4,"@jessicaranda iyaaa ka, I'd luv to  haha wahh thnx kakk, n so do yours ",2021-08-05 16:32:55.447226
0,@Momsmostwanted I'm sending all my love to your family. I cannot imagine ,2022-10-25 16:32:55.447226
4,i started watching friends from season 1 again last week haha. i made it to disc three of season 2 so far. ,2020-09-06 16:32:55.447226
0,too much homework  im going to fail the u.s. constitution test ,2022-10-24 16:32:55.447226
0,Today is going to be rough  math final and then deans office.,2022-09-16 16:32:55.447226
4,Peacing out!...going out for my friends' birthdays  ,2022-01-03 16:32:55.447226
4,final shout out of good luck to all of those sitting GCSE maths today ,2022-12-21 16:32:55.447226
0,"Got a new goal for the week, no junk food! ",2019-09-04 16:32:55.447226
0,Just lost all my contacts in my Blackberry  If you have the number text me with name and your pin,2021-06-05 16:32:55.447226
0,One more day until vacation is over! ,2021-07-06 16:32:55.447226
4,Summat to make your laugh today http://budurl.com/beckhams ,2018-03-25 16:32:55.447226
0,"@jandsy @sandieb321 it's all about vw bettles and classic cars,oh and people with water pistols filled with bleach and bodily fluids ",2020-07-06 16:32:55.447226
4,@craigeryowens http://twitpic.com/6phu8 - when you come to buffalo go to fuji grill its the best sushi around ,2022-12-10 16:32:55.447226
4,"@OOFTStuart Yeah, I have a Xbox 360, but no PS3. Still, I want more MGS titles on Xbox ",2022-10-05 16:32:55.447226
4,@AngMoGirl haha thanks anyway. ,2022-06-24 16:32:55.447226
4,May the 4th be with me today as I round off the weekend with one more session - happy 4th y'all from the Fintster ,2019-07-03 16:32:55.447226
0,I feel a headache coming on.. ,2019-03-18 16:32:55.447226
0,@Ashleeey25 that's probably people who don't smoke often. I didn't eat one time and it made me feel like shit. It was green apple too. ,2018-08-25 16:32:55.447226
4,@NaiveAbroad  Thanks for the FF shout! Sometimes I can remember the biology while I'm shooting kinda straight. ,2019-04-23 16:32:55.447226
4,@theguigirl GREAT idea. ,2021-12-19 16:32:55.447226
0,Just ate cereal with orange juice ,2022-04-04 16:32:55.447226
0,@ModelMandyLynn do you have any connect to Yung Berg? ,2020-05-19 16:32:55.447226
0,@kaylacollins And why do men suck might I ask? ,2023-02-17 16:32:55.447226
0,@charlieskies i dont want to ,2019-09-12 16:32:55.447226
0,can't believe the weekend is already over. ,2020-12-18 16:32:55.447226
0,"Holy crap...Sharapova is taking a beating from an unseeded qualifier...ok, o back to doubles! ",2020-12-05 16:32:55.447226
4,@Cory_Froomkin I think ur right ,2020-02-24 16:32:55.447226
4,@TheEllenShow  hi ellen from chilee ,2018-03-03 16:32:55.447226
4,day is over! enjoying the sunshine with some coffee on my balcony ,2019-03-18 16:32:55.447226
0,@Br0wnBerry that's what I keep telling myself ,2019-12-27 16:32:55.447226
0,@emilybell Not without swearing ,2021-09-12 16:32:55.447226
0,I want the new iphone 3G s .. shame i have 3 months left on 3 contract ,2022-01-03 16:32:55.447226
0,@pcdmelodyt oh no mel  i'm so sorry for you :'( hope you get well sooo soon we needed you!!,2020-04-07 16:32:55.447226
4,@crafty_mama Always nice to know there is a Sailor Moon fan out there that is over 15  Your song on my Myspace is one of my favorites.,2020-06-29 16:32:55.447226
0,I miss my Melody. Won't see her for a week..... ,2020-03-01 16:32:55.447226
0,@dragonbirdy  thanks *sniff* I'm sponsored by them this week ,2020-09-27 16:32:55.447226
4,@HilaryAnneDuff - Impersonating a celebrity....not cool. Please do the right thing ,2021-07-09 16:32:55.447226
0,At work. It's going to be along day.  #squarespace #trackle,2022-06-21 16:32:55.447226
4,is utterly and completely happy at this very moment in time ,2017-11-29 16:32:55.447226
4,Listening to slipknot and the thunder outside Mmmmm ,2022-04-27 16:32:55.447226
0,"wearing a pair of trousers that were loose last year, tight this year  ",2019-07-05 16:32:55.447226
0,http://twitpic.com/7iihw The monster is still alive!! Why is my lil sis tormenting me lol knowing I'm scared ,2023-01-06 16:32:55.447226
0,has quite the headache tonight... ,2022-12-12 16:32:55.447226
4,@LOWNDES How have you been? Wonderful news about the video phone! How are your Squidoo pages coming along? ,2020-04-28 16:32:55.447226
4,"Oh God, if you are there, please make the nausea and pain stop...I'll be good and this time, I'm not crossing my fingers  ",2019-05-14 16:32:55.447226
0,"@dougiemcfly ohh, i'm glad for this(: but i'm sad beacuesa i couldn't go ",2022-12-07 16:32:55.447226
0,i want zee avi's album  why cant we get it here in malaysia ,2018-11-03 16:32:55.447226
0,'Up' is heart-wrenchingly amazing. ,2021-11-25 16:32:55.447226
0,has a stinky headache ,2021-06-10 16:32:55.447226
4,@netaneo no luck with the 'nappes 3' ? ,2023-04-26 16:32:55.447226
0,It's a sad day today...A bear friend died due to DEC stupidity ,2021-06-30 16:32:55.447226
4,there i can put another x on my calendar for the day!  feels soooo good.,2023-01-17 16:32:55.447226
4,Took Cam to the barbershop next to the Venus de Milo Arms Apts. That never gets old ,2022-04-30 16:32:55.447226
4,@sarah_rahman You are welcome ,2018-11-07 16:32:55.447226
4,@sujoo ya kinda happy  I want Federer to win,2018-05-15 16:32:55.447226
0,@TrennyMcflyFace aw gdgd ... sme here ma throat killin me too lyks  xx,2021-07-22 16:32:55.447226
0,BGT- arrgghhhh! I hate Susan Boyle :@ grrrrrr she'll win and I won't be happy  xxxxxxx,2022-08-29 16:32:55.447226
0,Caught the sun over the weekend and feeling a bit tired ,2017-12-05 16:32:55.447226
4,"@Pistachio (@BeckyNowlin): Thanks for the shoutout, but I suspect you would have figured Twitter without that tweetup ",2020-04-08 16:32:55.447226
